6.000000000000000000e+00,0.000000000000000000e+00,1.562981419696414687e+00,0.000000000000000000e+00,1.200000000000000000e+01
6.005002198112760148e+00,1.192561609321763916e+00,1.573855397844498460e+00,4.408087609655865491e-02,1.185156727876674410e+01
5.988356906333829777e+00,2.373305260086413071e+00,1.596174482982356757e+00,4.707233048422902744e-02,1.176614238685849401e+01
5.944998858539898734e+00,3.553182601341899449e+00,1.618709584544069990e+00,4.497521712320373677e-02,1.184783191847917294e+01
5.875024613405097185e+00,4.739799356183906021e+00,1.640588548920564049e+00,4.379394745035827125e-02,1.192620504126449532e+01
5.778815084171231575e+00,5.929479166877863250e+00,1.662457104828281462e+00,4.456883911916225544e-02,1.194554480057630030e+01
5.656313901484482543e+00,7.116834611619673012e+00,1.684866787683465983e+00,4.597080168511909898e-02,1.192811534815995600e+01
5.507137845968559375e+00,8.299179477325340670e+00,1.707814787314426486e+00,4.689118410185017655e-02,1.190677674755035653e+01
5.330921486249449615e+00,9.476283864955032499e+00,1.730985200885304165e+00,4.698697638449337438e-02,1.189818344979378040e+01
5.127557662273235728e+00,1.064882486899510816e+01,1.754013924090014553e+00,4.633173686937220453e-02,1.190326054139073264e+01
4.897321398354116617e+00,1.181727721596368497e+01,1.776573661444572849e+00,4.502246285001205994e-02,1.191563766053349838e+01
4.640944566436404628e+00,1.298156487866342701e+01,1.798336821554408216e+00,4.301744829194231734e-02,1.192844707810775162e+01
4.359680680744960846e+00,1.414121288290568224e+01,1.818914961934084307e+00,4.015858557303202125e-02,1.193737047627206493e+01
4.055367176949556729e+00,1.529567651261700156e+01,1.837822697237872394e+00,3.623244022226906891e-02,1.194094985170546508e+01
3.730497126472340774e+00,1.644464882936189198e+01,1.854441518559727609e+00,3.091152420482011498e-02,1.193967628013296078e+01
3.388375927404832844e+00,1.758829172503102356e+01,1.867888845086610017e+00,2.343913333532362392e-02,1.193489167900643011e+01
3.033548253813530771e+00,1.872744887045571716e+01,1.876688533833074990e+00,1.214842994803282984e-02,1.192797426712007436e+01
2.672649864759717886e+00,1.986391767945173470e+01,1.878477314663320019e+00,-4.910796036121060394e-03,1.191995663396449956e+01
2.315241794753170268e+00,2.100059292793627819e+01,1.870580651545536544e+00,-2.707106736943901137e-02,1.191093728775414462e+01
1.973519150247718068e+00,2.214090901117533150e+01,1.851377569258457090e+00,-5.073919516610096020e-02,1.189779178555801664e+01
1.660107024287107436e+00,2.328919757051033201e+01,1.821504720057618876e+00,-7.022024842213465956e-02,1.190892426885382704e+01
1.391812513006145613e+00,2.444864347452993414e+01,1.768892564847271753e+00,-1.422245743345500191e-01,1.189549473619835140e+01
1.199625300627908508e+00,2.561942142916426235e+01,1.697920934667304982e+00,-1.444221777559238917e-01,1.183842996208974085e+01
1.091869854455444155e+00,2.679490258640990064e+01,1.626368144538188787e+00,-1.459954294162467414e-01,1.177480208833624076e+01
1.068535069404284998e+00,2.797022322727974597e+01,1.555031934660759285e+00,-1.447334513601548911e-01,1.174122908379097652e+01
