6.000000000000000000e+00,0.000000000000000000e+00,1.562981419696414687e+00,0.000000000000000000e+00,1.200000000000000000e+01
6.004915252892549127e+00,1.198345866898607115e+00,1.574125161584144506e+00,4.488302990667931980e-02,1.196725120644457618e+01
5.987546872689812005e+00,2.394477455170354041e+00,1.596563774983742690e+00,4.557634587729317288e-02,1.195840432499075945e+01
5.943136121457571086e+00,3.587786822316548552e+00,1.619574038230269908e+00,4.734956282203754696e-02,1.192483231218049156e+01
5.871045101665363752e+00,4.776437869654889923e+00,1.643273988591277268e+00,4.862186823639566557e-02,1.189242871294207404e+01
5.770760963333318116e+00,5.960388578033915863e+00,1.667364089396349502e+00,4.914326083861646211e-02,1.187195191292904894e+01
5.642067383479383302e+00,7.140120762626370521e+00,1.691538660633735258e+00,4.908441563734859681e-02,1.186324266139112282e+01
5.485006705684782879e+00,8.316047321745472232e+00,1.715567856458758200e+00,4.858328082580287699e-02,1.186470755867161486e+01
5.299835198621154930e+00,9.488363900443093968e+00,1.739273211042582590e+00,4.773129347061258465e-02,1.187286277540393442e+01
5.087030158343964992e+00,1.065691942539568871e+01,1.762492157719331765e+00,4.653687816939036659e-02,1.188315865278799777e+01
4.847331850502213157e+00,1.182123943289358259e+01,1.785032710389377275e+00,4.490705362731213512e-02,1.189209059056628703e+01
4.581799000658450360e+00,1.298070946441680462e+01,1.806637687576078788e+00,4.269131720045514500e-02,1.189810476592690947e+01
4.291865291493569323e+00,1.413478882907834411e+01,1.826974811093828643e+00,3.974110814952291904e-02,1.190113508798653896e+01
3.979391680586735980e+00,1.528316259489057316e+01,1.845640657667081852e+00,3.591219226154514221e-02,1.190174873507960740e+01
3.646734503045971465e+00,1.642582671800917282e+01,1.862130049576995239e+00,3.092832168265838635e-02,1.190055535768441075e+01
3.296918505346372097e+00,1.756316202407222349e+01,1.875676123126127859e+00,2.399638843709188049e-02,1.189796984807464142e+01
2.934126455288569524e+00,1.869609510410154485e+01,1.884838141842338111e+00,1.316688226065717421e-02,1.189417499737902162e+01
2.564731426013258542e+00,1.982643621551723712e+01,1.887044155619673091e+00,-4.215722712368791432e-03,1.188921781008036405e+01
2.198423452108989817e+00,2.095720619332816526e+01,1.879172278665286910e+00,-2.774306362475088827e-02,1.188328591679984214e+01
1.847937165739567345e+00,2.209230958628686636e+01,1.859324668428564253e+00,-5.283803007531382573e-02,1.187673914827199795e+01
1.527918834123399572e+00,2.323496837306970164e+01,1.825946742737776907e+00,-8.269385836749133800e-02,1.185688244380163781e+01
1.258179498970575905e+00,2.439111711654274117e+01,1.768495684621892883e+00,-1.496432212779858217e-01,1.189036201653444635e+01
1.067644723548323293e+00,2.556657388217783833e+01,1.694697608678068512e+00,-1.471761387848902480e-01,1.193102199375204719e+01
9.631726148660718634e-01,2.675732698286446265e+01,1.622256428915441751e+00,-1.431782671770581994e-01,1.198075225731312798e+01
9.441789748867830401e-01,2.795708460521858285e+01,1.551217445161408470e+00,-1.405610082299041663e-01,1.202245383750004493e+01
1.010058840552157111e+00,2.915868630325205757e+01,1.480928506471195671e+00,-1.394165866844443713e-01,1.205062805707932938e+01
1.160268921856577595e+00,3.035489633095057371e+01,1.410841363268231063e+00,-1.392651702137906733e-01,1.206639189657127176e+01
1.394134399090013243e+00,3.153870450799365699e+01,1.340635808198949785e+00,-1.396336984891294597e-01,1.207231625528678620e+01
1.710661336266597887e+00,3.270339150274345741e+01,1.270191908860216268e+00,-1.401434155705203188e-01,1.207131750788248681e+01
2.108408922668890906e+00,3.384257784704561800e+01,1.199529520541675387e+00,-1.405598320474896468e-01,1.206624357725916852e+01
2.585435417701874350e+00,3.495025596428059345e+01,1.128745998616242252e+00,-1.407557638589513049e-01,1.205936550200370760e+01
3.139280047119107575e+00,3.602080760952956240e+01,1.058011673967941269e+00,-1.405273093737053058e-01,1.205229639717981627e+01
3.766886483809769537e+00,3.704907500581660429e+01,9.876916736665601881e-01,-1.392823766240000871e-01,1.204601756590943751e+01
4.464373997277725437e+00,3.803059729716284920e+01,9.185404659195305355e-01,-1.360634528878168770e-01,1.204093114068215442e+01
5.226907130799869350e+00,3.896200224590801042e+01,8.513593866937533283e-01,-1.316175323481283688e-01,1.203824709333231979e+01
6.049237012224595311e+00,3.984074619438933240e+01,7.859500169666970848e-01,-1.291371351299997194e-01,1.203608680594506808e+01
6.926654970292521973e+00,4.066430089043993235e+01,7.217140787521998391e-01,-1.270201329147538638e-01,1.203549521896236030e+01
7.854678898356688421e+00,4.143029790453039141e+01,6.585455879107896537e-01,-1.249378356538563689e-01,1.203491333012691555e+01
8.828793711061411642e+00,4.213666690556068062e+01,5.964263919444546813e-01,-1.228896744136291769e-01,1.203434098045270062e+01
9.844504511767411259e+00,4.278169958093727843e+01,5.353386663801487089e-01,-1.208750895871761877e-01,1.203377801356004184e+01
1.089736040061786859e+01,4.336403156664948710e+01,4.752649079384838604e-01,-1.188935307414847320e-01,1.203322427563283270e+01
1.198297564737731946e+01,4.388262369380937855e+01,4.161879278856365216e-01,-1.169444564670341358e-01,1.203267961537655850e+01
1.309704835138159496e+01,4.433674279262212536e+01,3.580908455618690978e-01,-1.150273342298696877e-01,1.203214388397694279e+01
1.423537672038907687e+01,4.472594226742795342e+01,3.009570820803614266e-01,-1.131416402261012644e-01,1.203161693505928653e+01
1.539387310663048680e+01,4.505004263063356973e+01,2.447703541903359925e-01,-1.112868592387880884e-01,1.203109862464848234e+01
1.656857594230357478e+01,4.530911215913370427e+01,1.895146682987203512e-01,-1.094624844971685551e-01,1.203058881112965040e+01
1.775565971850845770e+01,4.550344781427492791e+01,1.351743146448482480e-01,-1.076680175381986293e-01,1.203008735520948491e+01
1.895075250517107435e+01,4.563460355510060396e+01,8.450402482683598560e-02,-9.500328389628709402e-02,1.201784793767958703e+01
