6.500000000000000000e+00,0.000000000000000000e+00,1.427996660722633093e+00,0.000000000000000000e+00,2.000000000000000000e+00
6.574486477593482370e+00,5.281550857578410918e-01,1.435221007610980148e+00,8.953590101836814141e-02,8.667659255351852110e+00
6.710239150131826591e+00,1.576912300264422306e+00,1.444372408013729236e+00,-1.416261335585378665e-02,1.248255737235103169e+01
6.889457261008220534e+00,2.915728210305810642e+00,1.426975511550345743e+00,-8.689483186633591150e-02,1.453295696585657026e+01
7.130364728515701245e+00,4.399336561724523698e+00,1.391895137706054664e+00,-9.913533594753756728e-02,1.552939141556068137e+01
7.437544383819022720e+00,5.941716171274145530e+00,1.358376146588624822e+00,-7.105940115024753090e-02,1.592550409379343535e+01
7.790488488430052705e+00,7.498648163995141225e+00,1.341058375491456234e+00,-1.569024374098685823e-02,1.600361852296250476e+01
8.151218562744869445e+00,9.054216014788222466e+00,1.349807231648142869e+00,5.954817262142667045e-02,1.593342565929647492e+01
8.472193642909317646e+00,1.060857860538867570e+01,1.390066376993556396e+00,1.426598206997486407e-01,1.581188576895706888e+01
8.703965330492698271e+00,1.216620269820942468e+01,1.460871597145221745e+00,2.131019240992251262e-01,1.569017522366919692e+01
8.806426334572694969e+00,1.372640437015247095e+01,1.551617561638556575e+00,2.429659522699167407e-01,1.559180826251487773e+01
8.765883596062435501e+00,1.528120223264616939e+01,1.639170884174959930e+00,1.997489702469867345e-01,1.552466243095737752e+01
8.606150820443016158e+00,1.682271399587149929e+01,1.704599706021432182e+00,1.346304493629759680e-01,1.547618990724160071e+01
8.365981849476099796e+00,1.834975914860284263e+01,1.745023385041608588e+00,7.371339340408616936e-02,1.544225291383623500e+01
8.081429915905944839e+00,1.986617903003651975e+01,1.764572675417509062e+00,2.753194895945966503e-02,1.541597726117895562e+01
7.779766177202741773e+00,2.137657889537100786e+01,1.769332880853651924e+00,-2.819459040089659311e-03,1.538865677374436558e+01
7.479158672788263296e+00,2.288382381316242942e+01,1.764840124545218547e+00,-2.057191197228360607e-02,1.534995893658402366e+01
7.190531851138067587e+00,2.438825352160780824e+01,1.755292308197580864e+00,-2.928558103126826032e-02,1.528748254892851577e+01
6.919635042288012627e+00,2.588762485909647637e+01,1.743619255934859336e+00,-3.198793994675223906e-02,1.518562594007894262e+01
6.668879995123121240e+00,2.737711748515038579e+01,1.731548279960279269e+00,-3.192282953326312789e-02,1.502360496297146497e+01
