1.000000000000000000e+01,2.000000000000000000e+00,3.141592653589793116e+00,0.000000000000000000e+00,4.000000000000000000e+00,-5.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
9.272456109679891867e+00,2.000664947248798065e+00,3.139060495796822448e+00,-2.420754251842500634e-02,1.055088813457269303e+01,-4.611663001449653798e+00,-1.995935609158021151e+00,3.249657764687245709e-02,6.298614121863492787e-01,3.767521026062766509e+00
8.190585353705419180e+00,2.006570184237495447e+00,3.133552081110537291e+00,-1.658145575705998603e-02,1.108687671452838153e+01,-4.230014452729573549e+00,-1.970020040405122908e+00,1.035465392220746850e-01,6.477575817368379507e-01,3.884636967689353071e+00
7.083006640098375328e+00,2.017731845575473137e+00,3.129738321733167350e+00,-1.096017778732193138e-02,1.106583581207518385e+01,-3.842645824256878395e+00,-1.915286609937068674e+00,1.769958293858779619e-01,6.402986772636802826e-01,3.941448309279210527e+00
5.974335837262827908e+00,2.032411117767059405e+00,3.127101328710096162e+00,-8.067602487231553821e-03,1.110953019214440296e+01,-3.458164742058736252e+00,-1.831985766623637879e+00,2.494459291283900315e-01,6.292797640826801597e-01,3.928302580242363007e+00
4.861857260701508032e+00,2.049672275921354814e+00,3.125153163058831396e+00,-5.941083128759809019e-03,1.114272293425131188e+01,-3.083181472658600875e+00,-1.722341009846296567e+00,3.189576388185212941e-01,6.074943517373891932e-01,3.886961954281452414e+00
3.748087728945447061e+00,2.068777600167643005e+00,3.123842703782076846e+00,-3.469992798533367336e-03,1.113594634088633306e+01,-2.720395423868708029e+00,-1.589167971212957831e+00,3.839399674028576293e-01,5.763687372829056077e-01,3.843531988415219480e+00
2.635755073286469408e+00,2.088911850107096679e+00,3.123278326410545258e+00,-5.874560073763255511e-04,1.111435126456126099e+01,-2.370230831595688592e+00,-1.435217803275864235e+00,4.436869537392215124e-01,5.401937749596623650e-01,3.807858199654169162e+00
1.525098307981817225e+00,2.109194426323422356e+00,3.123523646594602798e+00,2.354711271948492154e-03,1.110248775945829181e+01,-2.032190091709320967e+00,-1.262933181601940902e+00,4.982167661140745607e-01,5.030228587993128553e-01,3.781323817696998546e+00
4.147826386162616341e-01,2.128757886970715330e+00,3.124550077923444302e+00,5.039509759334921506e-03,1.110727337256856373e+01,-1.705553967100956303e+00,-1.074414565283102085e+00,5.479800425910161810e-01,4.680399114961402152e-01,3.762144417399842844e+00
-6.966111644228210054e-01,2.146806015038331683e+00,3.126264289900248627e+00,7.297336623545994105e-03,1.112353609171052327e+01,-1.389737925387183104e+00,-8.714960724890922217e-01,5.936209768734428405e-01,4.371031262948925633e-01,3.746254934390767843e+00
-1.809791231285854618e+00,2.162591118330108753e+00,3.128696084901720909e+00,1.017601845689504111e-02,1.114230898682132676e+01,-1.085057681959402665e+00,-6.563388148431505975e-01,6.355467007012693959e-01,4.078044665640217503e-01,3.714122481077831495e+00
-2.924732305408657140e+00,2.175401882642557183e+00,3.131498715286775258e+00,9.931648884914167502e-03,1.115799171289414105e+01,-7.927019813106253032e-01,-4.318170996512359361e-01,6.737177768832430802e-01,3.773934587751459069e-01,3.658756406475323963e+00
-4.041003144075157039e+00,2.185053827796425985e+00,3.134455469866742838e+00,1.125678287337909811e-02,1.116826774459236304e+01,-5.139116351228548707e-01,-2.012188796341356223e-01,7.078504754021368583e-01,3.440647540500784696e-01,3.577604767578149492e+00
-5.158021251684415276e+00,2.191176192693735203e+00,3.137852364686001039e+00,1.306982689630616090e-02,1.117244071639661129e+01,-2.486707897199177675e-01,3.286991664093819043e-02,7.377273461104596475e-01,3.072559464083240433e-01,3.497975282365844762e+00
-6.275212396570528206e+00,2.193255709934943454e+00,3.141663804463785237e+00,1.422144771405104563e-02,1.117143441523970182e+01,4.810387257274860440e-03,2.694933790216877956e-01,7.638380534815664147e-01,2.777044694520069412e-01,3.437446927654136175e+00
