8.500000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,1.500000000000000000e+01,-1.570796326794896558e+00,0.000000000000000000e+00,4.000000000000000000e+00
8.501347502576178883e+00,7.598309847576776299e-01,1.565903675356220992e+00,-4.447363738071058448e-02,1.119666017403041458e+01,4.504499314381832598e+00,1.461692174923319953e+01,-1.533893654222599601e+00,7.128571747118089830e-01,3.662541890588958182e+00
8.513891727356893924e+00,1.894480666685955050e+00,1.553727533948600970e+00,-4.133127988674989428e-02,1.149786045759569397e+01,4.532228624983143384e+00,1.425427148142132516e+01,-1.454971690515302063e+00,7.165595859384504829e-01,3.613523404411403739e+00
8.539679307264888664e+00,3.038185546555769889e+00,1.543217928820865170e+00,-3.211329632280699592e-02,1.138215624817546079e+01,4.586830072616198350e+00,1.390196987219647262e+01,-1.379977681480536456e+00,6.818811077496395034e-01,3.518301796840469287e+00
8.575628555187069679e+00,4.174043427635843351e+00,1.535600235760208321e+00,-2.149324683047203893e-02,1.134643135657599622e+01,4.664109956729090456e+00,1.356421700915817574e+01,-1.312785891884782341e+00,6.369481774211344094e-01,3.412624665247499856e+00
8.618418205229207985e+00,5.306678481864055108e+00,1.530951686727825001e+00,-1.131001743602176764e-02,1.132244994440777042e+01,4.759882162362614189e+00,1.324097235556341978e+01,-1.253851532336002883e+00,5.827862078262996404e-01,3.331033847122731650e+00
8.664805229854746216e+00,6.437082566542856377e+00,1.529046948024308294e+00,-2.156004016908152389e-03,1.130466255052441760e+01,4.871029594317067613e+00,1.292978951756286143e+01,-1.202736140536388110e+00,5.248171732956624647e-01,3.278422655678526532e+00
8.711901763923021846e+00,7.566488722762778174e+00,1.529571387267147253e+00,5.867736388703739467e-03,1.130309176207467026e+01,4.995265161339744964e+00,1.262812108623882956e+01,-1.158532717409661128e+00,4.680308427131960602e-01,3.247085836599002739e+00
8.757202774597690365e+00,8.696404639320375551e+00,1.532203972562766969e+00,1.275479783854815974e-02,1.131338811744593009e+01,5.130755005535605484e+00,1.233412367826071687e+01,-1.120239845118654820e+00,4.155546821050490891e-01,3.227627476434929754e+00
8.798536100782937908e+00,9.827541605768772115e+00,1.536600810655297078e+00,1.831771705054371577e-02,1.132446822238041229e+01,5.275888787628491450e+00,1.204668921844767304e+01,-1.086916776411323005e+00,3.691839398970012676e-01,3.212620331682415120e+00
8.834120015955477356e+00,1.095963166432443359e+01,1.542328488285348964e+00,2.213152138299835994e-02,1.132854592621587564e+01,5.428925848151060940e+00,1.176574204313349981e+01,-1.057689202633583125e+00,3.313639032334761980e-01,3.186096565044454820e+00
8.862460388773943265e+00,1.209175830040524957e+01,1.549515705895730289e+00,2.862946826847365817e-02,1.132112889414404755e+01,5.587632454466871401e+00,1.149246493114073608e+01,-1.032158536777708191e+00,2.935617319874842535e-01,3.134460149549483710e+00
8.882093535808030182e+00,1.322308040006713803e+01,1.557249908719705589e+00,2.603946893627049480e-02,1.130877642238564640e+01,5.748901479465100550e+00,1.122918935504705296e+01,-1.010953290411900074e+00,2.422800543135637530e-01,3.040499018298651102e+00
8.893330145565224498e+00,1.435316056451888755e+01,1.564381174275674580e+00,2.443010545392007571e-02,1.129399201490804039e+01,5.908980466444262447e+00,1.097827453567144396e+01,-9.960388271041621389e-01,1.524444857643729445e-01,2.912153394299457965e+00
8.896704929872122136e+00,1.548177722461204020e+01,1.571208828987419315e+00,2.395665739247258147e-02,1.127848594376047409e+01,6.066081979829705872e+00,1.073825867045323967e+01,-9.871291413038006946e-01,9.439962613620776766e-02,2.825060131577733280e+00
