6.500000000000000000e+00,-4.000000000000000000e+00,1.427996660722633093e+00,0.000000000000000000e+00,1.500000000000000000e+01
6.736596274544817575e+00,-2.533166207860316987e+00,1.376287451159401876e+00,-2.757092140168073691e-01,1.471936464135044531e+01
7.105852179255665924e+00,-1.064218208531562793e+00,1.274554104979567448e+00,-2.492307989151728576e-01,1.558665912512694263e+01
7.637948071161233976e+00,4.107509787228479370e-01,1.174529107069207656e+00,-2.502331128382991876e-01,1.578664850693044741e+01
8.313186849609550677e+00,1.825195619780495715e+00,1.077242859805834341e+00,-2.362635582997351658e-01,1.557281369662728565e+01
9.102959705795425904e+00,3.151281149029029116e+00,9.929057559946440348e-01,-1.937914479030708181e-01,1.530538241780575959e+01
9.974752032342125929e+00,4.396025338621761591e+00,9.309156700237962712e-01,-1.293776021210263083e-01,1.509298334341709236e+01
1.089407907004554588e+01,5.582282269228226568e+00,8.970657030366909757e-01,-5.032272931862297877e-02,1.492424883857328410e+01
1.182537744440524285e+01,6.739175964736067392e+00,8.942717359906769969e-01,3.542188471123795812e-02,1.477911281662334986e+01
1.273364404756950918e+01,7.897327067878772588e+00,9.221813330870397563e-01,1.160121640266302545e-01,1.465831506015287999e+01
1.358716504138412873e+01,9.083687788478764347e+00,9.757833412165898279e-01,1.752560623062878187e-01,1.457497160541372239e+01
1.436375281124832171e+01,1.031881000786233926e+01,1.044642737411818123e+00,1.978307504990458043e-01,1.461034624132407700e+01
1.505365625990465794e+01,1.161113245753740131e+01,1.115318602314135266e+00,1.833698618898587096e-01,1.469465457750006365e+01
1.565888114716802626e+01,1.295625412714943892e+01,1.179145253632021717e+00,1.593681237971008025e-01,1.481052069411809491e+01
1.618758496316722173e+01,1.434804119416825685e+01,1.235076515577535172e+00,1.389267036380955056e-01,1.496985570910565322e+01
1.664649025519089420e+01,1.578095196574665238e+01,1.286117838297762939e+00,1.307971364418049620e-01,1.512545228673029918e+01
1.703627239758371559e+01,1.724988305699128688e+01,1.337039017056015355e+00,1.356257004204299288e-01,1.527315182057573928e+01
1.735086840921638540e+01,1.875143299168163225e+01,1.392556440669864504e+00,1.518114378957515220e-01,1.541383315257474784e+01
1.757732326037476156e+01,2.028154856535557471e+01,1.456895854466418339e+00,1.778267129734638630e-01,1.552715148694090708e+01
1.769682693908837834e+01,2.183472014148467366e+01,1.533224376918666643e+00,2.090972897986988488e-01,1.563566004956326516e+01
1.768680433521310746e+01,2.340260623104534332e+01,1.623520326513037793e+00,2.434912735885657042e-01,1.573336198247277373e+01
1.752288974749434303e+01,2.497075849961778715e+01,1.728821035607542411e+00,2.782879649805179989e-01,1.581513080561142637e+01
1.718202738000313445e+01,2.651755726042998873e+01,1.848855515814382899e+00,3.099655791322468712e-01,1.588211496455142857e+01
