8.500000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,1.500000000000000000e+01,-1.570796326794896558e+00,0.000000000000000000e+00,4.000000000000000000e+00
8.500805632666745382e+00,7.079514272002134234e-01,1.567634621173404019e+00,-3.119791998094811197e-02,1.015904415819344919e+01,4.504148583855505095e+00,1.461929726042053446e+01,-1.536688191811070192e+00,6.721087256097966200e-01,3.614888806594010795e+00
8.507745599806955994e+00,1.731389824142376854e+00,1.560768072339091317e+00,-2.248332709127421475e-02,1.031023465388065929e+01,4.529297150287868945e+00,1.425980781063022995e+01,-1.465335255540349380e+00,6.673657820393850137e-01,3.594000896486907237e+00
8.520750244308457511e+00,2.757766023282137269e+00,1.555729323220695903e+00,-1.677395678169327567e-02,1.021895875907104667e+01,4.579106894200860367e+00,1.390548896140469637e+01,-1.397961640872513733e+00,6.232276207630236264e-01,3.563409069246424643e+00
8.538201988497693407e+00,3.778982147138363779e+00,1.551809562656127461e+00,-1.392522518379266452e-02,1.020835894490755891e+01,4.650696783973564230e+00,1.355849807738080770e+01,-1.337900097515772435e+00,5.679208089345131327e-01,3.523636231095271576e+00
8.559279696296078654e+00,4.799066098288228943e+00,1.548566650727991600e+00,-1.150004116993464699e-02,1.019768378794766051e+01,4.740767016837649450e+00,1.321941664063242960e+01,-1.285649679890421782e+00,5.060411557618204048e-01,3.493966661745107949e+00
8.583308199908689318e+00,5.818175045731796224e+00,1.546000387947644272e+00,-8.638459548618701925e-03,1.019016540531437798e+01,4.846464963530245029e+00,1.288730991730016129e+01,-1.240831996495792122e+00,4.436704828589992378e-01,3.477038065334775219e+00
8.609568062674725297e+00,6.837254298229671789e+00,1.544201409097730959e+00,-5.479406593157635889e-03,1.019818798053981723e+01,4.965391086634562079e+00,1.256107272153163557e+01,-1.202639124469756959e+00,3.849570596736533457e-01,3.468141294667700159e+00
8.637286286845121452e+00,7.857592553014636216e+00,1.543208099239226527e+00,-2.306686239709088582e-03,1.021610643036486010e+01,5.095459270527267215e+00,1.223993106958005050e+01,-1.170176685501017166e+00,3.319540946605486487e-01,3.461800653893219781e+00
8.665660201815514441e+00,8.879607987249952927e+00,1.543000797549398229e+00,6.838448791703798015e-04,1.023207814878788469e+01,5.234798104455136603e+00,1.192348362084394076e+01,-1.142599267167115906e+00,2.855398785912221515e-01,3.453743512019721074e+00
8.693900736423612940e+00,9.902769019521551641e+00,1.543517107852220960e+00,3.351294227976499545e-03,1.023893599029771551e+01,5.381703591145195809e+00,1.161163166891815735e+01,-1.119115961832561235e+00,2.464173621733378450e-01,3.440843488923236215e+00
8.721235471987267118e+00,1.092616063018589934e+01,1.544815116995787774e+00,6.791868879373987207e-03,1.023619746301920586e+01,5.534057315236254659e+00,1.130562194739825799e+01,-1.099073077172397328e+00,2.141980377084384546e-01,3.396042356637863691e+00
8.746866228594983639e+00,1.194897390495940215e+01,1.546728621936177106e+00,8.169970552030898781e-03,1.022649297907394939e+01,5.689381438450300976e+00,1.100754971318204767e+01,-1.082239500466648296e+00,1.810753023200422918e-01,3.326317624193301015e+00
8.770433216362116369e+00,1.297064660314658369e+01,1.548699125756711092e+00,7.255035265439625965e-03,1.021239978101097279e+01,5.844988482260217388e+00,1.071965389363712973e+01,-1.068846313966929307e+00,1.432015889370768791e-01,3.218883906169685893e+00
