7.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e+01,-1.570796326794896558e+00,0.000000000000000000e+00,1.000000000000000000e+01
7.005662178516812943e+00,5.863612307664358703e-01,1.542294606350337771e+00,-3.621118313828427526e-01,6.728196973635726330e+00,4.013844954154166089e+00,2.400016573157967059e+01,-1.528948066953567997e+00,3.286880483090483529e-01,1.000015087828941773e+01
7.051419086479589815e+00,1.321888416946798372e+00,1.476249648460872699e+00,-3.271310283112601747e-01,8.013462182854125260e+00,4.098578078871537578e+00,2.300422308628120049e+01,-1.442496502913621192e+00,3.372673784929382523e-01,9.996888330533568734e+00
7.161015968715040536e+00,2.164484515868108971e+00,1.407861951122048927e+00,-2.962165558972659207e-01,8.983726196010699994e+00,4.269681758735582200e+00,2.201965154032461669e+01,-1.355014349663609119e+00,3.361749534647930360e-01,9.996057892566998504e+00
7.344795247435295771e+00,3.081342376106421810e+00,1.338858529766655092e+00,-2.779423304092351055e-01,9.721889559883852172e+00,4.526045975380617037e+00,2.105376146832717765e+01,-1.267717240218591668e+00,3.359460833242640665e-01,9.996947913586993195e+00
7.608521940199588940e+00,4.046086290735198432e+00,1.269802388155793826e+00,-2.610372701640841786e-01,1.028491092143522678e+01,4.865682574500399760e+00,2.011376216901294711e+01,-1.180433454623505574e+00,3.359910172503717818e-01,9.998913157085596026e+00
7.953764893770649991e+00,5.037357512376256174e+00,1.202396412324716168e+00,-2.418444992790289849e-01,1.071250410094543071e+01,5.286101022434515073e+00,1.920675769617280437e+01,-1.093046643806134588e+00,3.365377491158590417e-01,1.000153706828461608e+01
8.377977945808314786e+00,6.038229412590637502e+00,1.138438232089794555e+00,-2.204414302621039434e-01,1.103241893515225769e+01,5.784314589197203205e+00,1.833972190707050487e+01,-1.005400385206917768e+00,3.376641402694148808e-01,1.000454399409958839e+01
8.875399464613906275e+00,7.035738791229009692e+00,1.078998102901649991e+00,-1.998644150255794449e-01,1.126393978516365735e+01,6.356859257756758197e+00,1.751949302741744674e+01,-9.172954958589354391e-01,3.396075762972934897e-01,1.000775536111568442e+01
9.438642472518019133e+00,8.020045134647757479e+00,1.023873388988144395e+00,-1.841890456923518382e-01,1.142021688736835117e+01,6.999836235738166046e+00,1.675280949283770582e+01,-8.284029645969422928e-01,3.430548939117213370e-01,1.001106171991548166e+01
1.006032159513821966e+01,8.983208217574066623e+00,9.718181829783386627e-01,-1.751322370624484592e-01,1.150980586419696294e+01,7.709004940381956494e+00,1.604644760509091839e+01,-7.381436691312450726e-01,3.490771686993334177e-01,1.001440017593827392e+01
1.073408570050319888e+01,9.918465736158921686e+00,9.213811721090392481e-01,-1.713743844847199771e-01,1.154618162637544287e+01,8.479855388653545489e+00,1.540747157919182087e+01,-6.456730553326708311e-01,3.584260983924793531e-01,1.001772837783338588e+01
1.145512484138246379e+01,1.082039706373975108e+01,8.714139938749692060e-01,-1.713714079687443381e-01,1.155061485625547490e+01,9.307507305939424214e+00,1.484346420257356236e+01,-5.500813551723573447e-01,3.707010776406007291e-01,1.002099639035135326e+01
1.222011871349033107e+01,1.168490408826107085e+01,8.213243552145308435e-01,-1.722977105052454494e-01,1.153935416636186417e+01,1.018635123723089286e+01,1.436250205187166706e+01,-4.507560167143261354e-01,3.840968256825024185e-01,1.002412096722846258e+01
1.302652374086301634e+01,1.250895644981975252e+01,7.710983301504011900e-01,-1.726995313400465637e-01,1.152256991429061728e+01,1.111088872397085758e+01,1.397259426680035332e+01,-3.465005438697518203e-01,4.033311468203167327e-01,1.005283187216114982e+01
1.387204158652460606e+01,1.329033587403043626e+01,7.208937163301428752e-01,-1.726500597322781494e-01,1.150552308517142563e+01,1.207353247553409048e+01,1.368279082933498003e+01,-2.379070457201730715e-01,4.120003492733755324e-01,1.006345816254349046e+01
1.475434498958883722e+01,1.402725451424531578e+01,6.708282570070606132e-01,-1.722649360724344270e-01,1.148825387815270815e+01,1.306276840758562052e+01,1.350024069203116817e+01,-1.266148351485383017e-01,4.208787158700973419e-01,1.006569871115276626e+01
1.567093939882903797e+01,1.471811746108184238e+01,6.209575827718418761e-01,-1.718548159075853898e-01,1.147005620267820092e+01,1.406666711406094805e+01,1.343003870259464172e+01,-1.255562914946629742e-02,4.299919889560179231e-01,1.007222162539891386e+01
1.661926747646441882e+01,1.536153869655382742e+01,5.713596126624697069e-01,-1.709460725047544094e-01,1.145230220879748728e+01,1.507287721887728793e+01,1.347573273551145157e+01,1.034796351668710868e-01,4.331804258530276286e-01,1.008402627984780864e+01
1.759613556215727570e+01,1.595605065632202724e+01,5.220947107331654902e-01,-1.703120798041142248e-01,1.142109061548691784e+01,1.606844053362058844e+01,1.363817288416742990e+01,2.199101559733176170e-01,4.314590150232157084e-01,1.010194284474710713e+01
1.859967232417862704e+01,1.650108734474137151e+01,4.729902698621352153e-01,-1.703120798041142248e-01,1.142109061548691784e+01,1.703929000019225271e+01,1.391529139872824139e+01,3.361805131767899857e-01,4.314590150232157084e-01,1.010194284474710713e+01
