7.250000000000000000e+00,0.000000000000000000e+00,1.562981419696414687e+00,0.000000000000000000e+00,5.000000000000000000e+00,3.750000000000000000e+00,4.000000000000000000e+01,-1.562981419696414687e+00,0.000000000000000000e+00,1.000000000000000000e+01,-2.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00
7.254148653516238276e+00,5.350423587400683356e-01,1.563162954938331239e+00,1.602372863581519574e-03,5.701168867281890762e+00,3.756449003448311341e+00,3.899237400969201417e+01,-1.567220560010950559e+00,-2.025020726587021397e-02,1.015294865726364293e+01,-1.764940863001846383e+00,3.000000000000000000e+01,0.000000000000000000e+00,2.701182739963077672e+00
7.258581265543367245e+00,1.131754689006114312e+00,1.563580021809172660e+00,1.768156935479719624e-03,6.233407091751689499e+00,3.756328543231884254e+00,3.797115173453475734e+01,-1.574017783031115059e+00,-1.188467476544316850e-02,1.027153647690868254e+01,-1.468210163832182280e+00,3.000000000000000000e+01,0.000000000000000000e+00,3.233431243430209712e+00
7.263080841140546973e+00,1.775177789782783400e+00,1.564014180886962535e+00,1.491059170715726152e-03,6.635369684581221783e+00,3.751284105425135795e+00,3.693947163850021553e+01,-1.576483063871458645e+00,3.350593094010884815e-04,1.036231770534959296e+01,-1.124768542816289463e+00,3.000000000000000000e+01,0.000000000000000000e+00,3.635401176887633756e+00
7.267550824750731664e+00,2.453802564820159127e+00,1.564390908909900624e+00,1.190192001967350184e-03,6.937420323338504780e+00,3.746479449093304659e+00,3.589982357969510218e+01,-1.573360810121365860e+00,1.414248400719878354e-02,1.043087447408638013e+01,-7.461256400789118004e-01,3.000000000000000000e+01,0.000000000000000000e+00,3.937456877859919047e+00
7.271951227614079194e+00,3.158824118998419639e+00,1.564709062515333704e+00,9.886596987600884418e-04,7.163285468865695726e+00,3.748230191495677044e+00,3.485420195857236791e+01,-1.563709916494305574e+00,3.037887757573694975e-02,1.048166914820772178e+01,-3.410865264678448749e-01,3.000000000000000000e+01,0.000000000000000000e+00,4.163325394361417686e+00
7.276259011260315823e+00,3.883546036483745745e+00,1.564990474092660344e+00,8.856543890016571000e-04,7.331408983246258337e+00,3.764043772405473831e+00,3.380434056359882788e+01,-1.546397202678336358e+00,4.913897399621419693e-02,1.051820378859520844e+01,8.365229651157946034e-02,3.000000000000000000e+01,0.000000000000000000e+00,4.331451065227068575e+00
7.280452871544998317e+00,4.622907320175078993e+00,1.565255711529336180e+00,8.457020922914043788e-04,7.456054619288473795e+00,3.802627020218799725e+00,3.275200523572969757e+01,-1.520381738394601889e+00,6.993076907219883398e-02,1.054323948047571236e+01,5.230297501480544176e-01,3.000000000000000000e+01,0.000000000000000000e+00,4.456098007502432345e+00
7.284511244040133171e+00,5.373108947469831698e+00,1.565517123863309212e+00,8.359420229056542615e-04,7.548197513864741914e+00,3.873641565057338365e+00,3.169934229183868268e+01,-1.484859369738803281e+00,9.217764962046749722e-02,1.055898355893381435e+01,9.732467317745552293e-01,3.000000000000000000e+01,0.000000000000000000e+00,4.548241625027583446e+00
7.288414441146823464e+00,6.131320785291994646e+00,1.565779838985654759e+00,8.362104209974473984e-04,7.616240217458009276e+00,3.987364036773376696e+00,3.064926320200968490e+01,-1.439266031980344307e+00,1.153653819552412085e-01,1.056723074919318606e+01,1.431473045952537992e+00,3.000000000000000000e+01,0.000000000000000000e+00,4.616284658532069152e+00
