7.250000000000000000e+00,0.000000000000000000e+00,1.562981419696414687e+00,0.000000000000000000e+00,5.000000000000000000e+00,3.750000000000000000e+00,4.000000000000000000e+01,-1.562981419696414687e+00,0.000000000000000000e+00,1.000000000000000000e+01,-2.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00
7.254672698760860960e+00,7.628841068314405893e-01,1.567754733480573259e+00,2.708064711658132381e-02,1.025798412567682938e+01,3.761743485551660715e+00,3.896831018136473546e+01,-1.552332652300151050e+00,4.928288571497749238e-02,1.063523731698898800e+01,-1.690238166368390527e+00,3.004897758714338352e+01,2.796373850434293318e-01,4.291772824325994051e+00
7.251889036701207658e+00,1.888873823059032286e+00,1.578012330149014320e+00,1.716970274059507334e-02,1.226197781550272126e+01,3.792713792293644026e+00,3.788510587116329020e+01,-1.533039036890009754e+00,3.666374216150439236e-02,1.103803842992117978e+01,-1.224639110228286976e+00,3.023087582361433689e+01,4.568245846130887244e-01,5.718616996206142389e+00
7.237412850050814583e+00,3.138597129118475770e+00,1.586667110784236057e+00,1.625239095934945949e-02,1.273424311339327630e+01,3.843218769137147106e+00,3.676993402590149174e+01,-1.519015738818539241e+00,2.398863742543786218e-02,1.128844335418744294e+01,-6.874800672332646023e-01,3.053149394655594406e+01,5.611276933665424460e-01,6.598106829791438699e+00
7.211257721218633954e+00,4.403522614648436750e+00,1.596818182664123453e+00,2.247650979739520063e-02,1.256978298495471691e+01,3.907792759103916769e+00,3.563537763039229844e+01,-1.509442455030769015e+00,1.667717812572909464e-02,1.143949449546818542e+01,-1.152027887968713471e-01,3.091064646103453484e+01,6.085275734749021614e-01,7.132823380812391534e+00
7.171804687292015146e+00,5.641589192427771238e+00,1.608550618794154508e+00,2.322895947625397764e-02,1.220425982784405150e+01,3.982602034416558023e+00,3.448950938020864498e+01,-1.501891642836910679e+00,1.505597626767346542e-02,1.152671320558717127e+01,4.833204219960924308e-01,3.132726203085273653e+01,6.076492688098115158e-01,7.452081158525968085e+00
7.119842877338200537e+00,6.842378999973520060e+00,1.619237398951839602e+00,1.965611214978208940e-02,1.183412571695313531e+01,4.066505587156642676e+00,3.333755691182305725e+01,-1.494086836224610693e+00,1.755049186404382400e-02,1.157342593059411229e+01,1.111810860976949700e+00,3.174469093907918094e+01,5.650803044705635658e-01,7.638751695498432248e+00
7.058085350405692182e+00,8.009314253242125758e+00,1.627772493386172581e+00,1.557136447869475818e-02,1.153731134907038580e+01,4.160418343601286040e+00,3.218298014949169072e+01,-1.484945889889385917e+00,2.052619430386421959e-02,1.159445229242232145e+01,1.776697179351189648e+00,3.213119609400715149e+01,4.882259958537820133e-01,7.746322345790376040e+00
6.988330339255940160e+00,9.150759943606479041e+00,1.636261137094445095e+00,2.026142696772173860e-02,1.133425953026696398e+01,4.265549825132224804e+00,3.102809156812881142e+01,-1.475085758561479610e+00,2.050132204742821998e-02,1.159891882395685414e+01,2.481079829140759418e+00,3.246026401493903535e+01,3.859969046278814986e-01,7.809606335734669891e+00
6.908885161028080368e+00,1.027541208324742428e+01,1.646701311537821733e+00,2.442673996586764915e-02,1.121493578623951315e+01,4.383709215408835291e+00,2.987444602508248082e+01,-1.460944053255366137e+00,3.833124310254507755e-02,1.159489268323412148e+01,3.260341394667975568e+00,3.255017215444078005e+01,-1.532901943110683562e-01,8.070735844775171586e+00
6.818046634661472538e+00,1.139054307204523475e+01,1.657163433185375068e+00,2.069027012838676668e-02,1.116166076845899902e+01,4.523593827065961470e+00,2.872405283668681975e+01,-1.436698914543711014e+00,6.254661564996076561e-02,1.158301257868462386e+01,4.062322527128930716e+00,3.237757304804934932e+01,-2.700235390546924519e-01,8.345461357487888421e+00
6.716529190633241164e+00,1.250206657875023808e+01,1.666513550507750629e+00,1.973203835803246861e-02,1.116141584610628890e+01,4.698818377666745150e+00,2.758005959647064032e+01,-1.398042034727145833e+00,9.828402541646952262e-02,1.156513225695444902e+01,4.886507936242588279e+00,3.218760614626283001e+01,-1.834376346973921601e-01,8.575721653365039998e+00
6.604371388271665921e+00,1.361376003568821424e+01,1.676439436785284398e+00,2.313183755742486900e-02,1.118541363223288165e+01,4.928604559230022275e+00,2.644749595990971258e+01,-1.339388080561778605e+00,1.453734049314376331e-01,1.155097408956805793e+01,5.740754548875132812e+00,3.205435236821411848e+01,-1.262050402168428398e-01,8.718183774717306989e+00
6.479925349506497234e+00,1.472723980540399147e+01,1.688042437575868249e+00,2.683345616204498366e-02,1.122296072431497471e+01,5.237041840545413329e+00,2.533530902660347905e+01,-1.257038132793257157e+00,1.954624818621853444e-01,1.153882779478843545e+01,6.609247597474186442e+00,3.193853673593773479e+01,-1.389143681780911910e-01,8.805557489577282126e+00
